"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"138";"14";"ctree";"0.937336753731343";"0.904850746268656";"95.5608878224355";"6501";"11501";"5000";"Kmeans";"2";"";""
"139";"15";"ctree";"0.952578625486114";"0.931153846153846";"95.8008398320336";"7001";"12001";"5000";"Kmeans";"3";"";""
"140";"16";"ctree";"0.960133862676236";"0.942972972972973";"95.9208158368326";"7501";"12501";"5000";"Kmeans";"4";"";""
"141";"17";"ctree";"0.962933768656716";"0.945149253731343";"94.9610077984403";"8001";"13001";"5000";"Kmeans";"3";"";""
"142";"18";"ctree";"0.964901342019986";"0.943783783783784";"95.0209958008398";"8501";"13501";"5000";"Kmeans";"2";"";""
"143";"19";"ctree";"0.969441447580111";"0.950151515151515";"96.0407918416317";"9001";"14001";"5000";"Kmeans";"2";"";""
"144";"20";"ctree";"0.968756530825496";"0.949722222222222";"95.4409118176365";"9501";"14501";"5000";"Kmeans";"2";"";""
"145";"21";"ctree";"0.973350406490091";"0.952260273972603";"96.1607678464307";"10001";"15001";"5000";"Kmeans";"3";"";""
"146";"22";"ctree";"0.965430163706026";"0.93986111111111";"96.2207558488302";"10501";"15501";"5000";"Kmeans";"2";"";""
"147";"23";"ctree";"0.964195979899497";"0.943266666666667";"96.2207558488302";"11001";"16001";"5000";"Kmeans";"3";"";""
"148";"24";"ctree";"0.960680529300567";"0.941375";"95.500899820036";"11501";"16501";"5000";"Kmeans";"5";"";""
"149";"25";"ctree";"0.940106212716427";"0.915";"95.0809838032393";"12001";"17001";"5000";"Kmeans";"2";"";""
"150";"26";"ctree";"0.960105296745373";"0.932400000000001";"94.7210557888422";"12501";"17501";"5000";"Kmeans";"2";"";""
"151";"27";"ctree";"0.956527757271519";"0.93125";"95.380923815237";"13001";"18001";"5000";"Kmeans";"5";"";""
"152";"28";"ctree";"0.951355075792375";"0.921428571428572";"94.6010797840432";"13501";"18501";"5000";"Kmeans";"2";"";""
"153";"29";"ctree";"0.947493235715423";"0.911967213114754";"94.0611877624475";"14001";"19001";"5000";"Kmeans";"3";"";""
"154";"30";"ctree";"0.940849866745632";"0.909621212121212";"93.4013197360528";"14501";"19501";"5000";"Kmeans";"2";"";""
"155";"31";"ctree";"0.935385388777804";"0.908684210526317";"91.9016196760648";"15001";"20001";"5000";"Kmeans";"2";"";""
"156";"32";"ctree";"0.941111152123628";"0.915384615384616";"91.8416316736653";"15501";"20501";"5000";"Kmeans";"4";"";""
"157";"33";"ctree";"0.933026061226812";"0.902326732673267";"92.2015596880624";"16001";"21001";"5000";"Kmeans";"3";"";""
"158";"34";"ctree";"0.938481174218251";"0.9127";"92.8014397120576";"16501";"21501";"5000";"Kmeans";"2";"";""
"159";"35";"ctree";"0.933544553155164";"0.909948453608247";"94.4811037792442";"17001";"22001";"5000";"Kmeans";"2";"";""
"160";"36";"ctree";"0.943603755079165";"0.922037037037037";"93.5812837432513";"17501";"22501";"5000";"Kmeans";"2";"";""
"161";"37";"ctree";"0.964400328877573";"0.934895833333333";"94.2411517696461";"18001";"23001";"5000";"Kmeans";"3";"";""
"162";"38";"ctree";"0.957629411207748";"0.925000000000001";"95.5608878224355";"18501";"23501";"5000";"Kmeans";"2";"";""
"163";"39";"ctree";"0.873183544052163";"0.836832061068702";"92.1415716856629";"19001";"24001";"5000";"Kmeans";"3";"";""
"164";"40";"ctree";"0.94696227726526";"0.915162601626017";"92.50149970006";"19501";"24501";"5000";"Kmeans";"2";"";""
"165";"41";"ctree";"0.94962535065702";"0.923942307692307";"93.7012597480504";"20001";"25001";"5000";"Kmeans";"2";"";""
"166";"42";"ctree";"0.945898644502705";"0.928846153846153";"94.5410917816437";"20501";"25501";"5000";"Kmeans";"2";"";""
"167";"43";"ctree";"0.938321788900156";"0.925410958904111";"95.620875824835";"21001";"26001";"5000";"Kmeans";"2";"";""
"168";"44";"ctree";"0.931152160300564";"0.898999999999999";"96.4607078584283";"21501";"26501";"5000";"Kmeans";"2";"";""
"169";"45";"ctree";"0.967789191288079";"0.944718309859155";"95.7408518296341";"22001";"27001";"5000";"Kmeans";"2";"";""
"170";"46";"ctree";"0.735931570035616";"0.576181818181819";"93.7612477504499";"22501";"27501";"5000";"Kmeans";"2";"";""
"171";"47";"ctree";"0.735214287411209";"0.669166666666667";"93.9412117576485";"23001";"28001";"5000";"Kmeans";"3";"";""
"172";"48";"ctree";"0.717726516524719";"0.755776699029126";"93.7612477504499";"23501";"28501";"5000";"Kmeans";"3";"";""
"173";"49";"ctree";"0.730846593455849";"0.854043478260869";"93.1613677264547";"24001";"29001";"5000";"Kmeans";"2";"";""
"174";"50";"ctree";"0.919554521871366";"0.899";"95.8008398320336";"24501";"29501";"5000";"Kmeans";"2";"";""
"175";"51";"ctree";"0.881264476731944";"0.858571428571429";"94.9610077984403";"25001";"30001";"5000";"Kmeans";"3";"";""
"176";"52";"ctree";"0.850640010636626";"0.829528301886792";"88.6022795440912";"25501";"30501";"5000";"Kmeans";"4";"";""
"177";"53";"ctree";"0.892294842488266";"0.87095744680851";"92.9214157168566";"26001";"31001";"5000";"Kmeans";"3";"";""
"178";"54";"ctree";"0.692347052280311";"0.628824884792627";"86.2627474505099";"26501";"31501";"5000";"Kmeans";"5";"";""
"179";"55";"ctree";"0.577582814445828";"0.56486301369863";"82.6634673065387";"27001";"32001";"5000";"Kmeans";"2";"";""
"180";"56";"ctree";"0.53787234250621";"0.531889632107023";"69.8260347930414";"27501";"32501";"5000";"Kmeans";"2";"";""
"181";"57";"ctree";"0.678156640857653";"0.66036231884058";"67.246550689862";"28001";"33001";"5000";"Kmeans";"2";"";""
"182";"58";"ctree";"0.651208285385501";"0.606308016877637";"60.5278944211158";"28501";"33501";"5000";"Kmeans";"2";"";""
"183";"59";"ctree";"0.720335793955359";"0.635260115606937";"79.244151169766";"29001";"34001";"5000";"Kmeans";"3";"";""
"184";"60";"ctree";"0.745214296869771";"0.722151335311573";"79.7840431913617";"29501";"34501";"5000";"Kmeans";"2";"";""
"185";"61";"ctree";"0.785065903417162";"0.809025559105431";"84.5230953809238";"30001";"35001";"5000";"Kmeans";"2";"";""
"186";"62";"ctree";"0.913073933940076";"0.908700787401575";"92.0815836832633";"30501";"35501";"5000";"Kmeans";"2";"";""
"187";"1";"mlp";"0.5";"0.461666666666667";"97.8404319136173";"1";"5001";"5000";"Kmeans";"6";"";""
"188";"2";"mlp";"0.5";"0.469571428571428";"97.9004199160168";"501";"5501";"5000";"Kmeans";"2";"";""
"189";"3";"mlp";"0.5";"0.477857142857143";"97.4805038992202";"1001";"6001";"5000";"Kmeans";"2";"";""
"190";"4";"mlp";"0.5";"0.516136363636364";"97.3605278944211";"1501";"6501";"5000";"Kmeans";"2";"";""
"191";"5";"mlp";"0.5";"0.443070175438596";"96.5806838632274";"2001";"7001";"5000";"Kmeans";"2";"";""
"192";"6";"mlp";"0.5";"0.457105263157895";"96.5806838632274";"2501";"7501";"5000";"Kmeans";"4";"";""
"193";"7";"mlp";"0.911575596593305";"0.884661016949152";"96.4607078584283";"3001";"8001";"5000";"Kmeans";"2";"";""
"194";"8";"mlp";"0.5";"0.514230769230769";"96.1007798440312";"3501";"8501";"5000";"Kmeans";"2";"";""
"195";"9";"mlp";"0.5";"0.488392857142857";"96.6406718656269";"4001";"9001";"5000";"Kmeans";"3";"";""
"196";"10";"mlp";"0.5";"0.52551724137931";"96.5206958608278";"4501";"9501";"5000";"Kmeans";"2";"";""
"197";"11";"mlp";"0.5";"0.515392156862745";"96.9406118776245";"5001";"10001";"5000";"Kmeans";"3";"";""
"198";"12";"mlp";"0.5";"0.491078431372549";"96.9406118776245";"5501";"10501";"5000";"Kmeans";"2";"";""
"199";"13";"mlp";"0.5";"0.404107142857143";"96.6406718656269";"6001";"11001";"5000";"Kmeans";"3";"";""
"200";"14";"mlp";"0.5";"0.483805970149254";"95.9808038392322";"6501";"11501";"5000";"Kmeans";"2";"";""
"201";"15";"mlp";"0.5";"0.457307692307692";"95.3209358128374";"7001";"12001";"5000";"Kmeans";"3";"";""
"202";"16";"mlp";"0.5";"0.512702702702703";"95.5608878224355";"7501";"12501";"5000";"Kmeans";"4";"";""
"203";"17";"mlp";"0.5";"0.539029850746269";"95.9808038392322";"8001";"13001";"5000";"Kmeans";"3";"";""
"204";"18";"mlp";"0.5";"0.499594594594594";"95.5608878224355";"8501";"13501";"5000";"Kmeans";"2";"";""
"205";"19";"mlp";"0.5";"0.480151515151515";"96.0407918416317";"9001";"14001";"5000";"Kmeans";"2";"";""
"206";"20";"mlp";"0.5";"0.513194444444445";"95.6808638272345";"9501";"14501";"5000";"Kmeans";"2";"";""
"207";"21";"mlp";"0.5";"0.49445205479452";"95.620875824835";"10001";"15001";"5000";"Kmeans";"3";"";""
"208";"22";"mlp";"0.5";"0.476944444444445";"95.6808638272345";"10501";"15501";"5000";"Kmeans";"2";"";""
"209";"23";"mlp";"0.5";"0.5138";"95.500899820036";"11001";"16001";"5000";"Kmeans";"3";"";""
"210";"24";"mlp";"0.5";"0.473";"95.2009598080384";"11501";"16501";"5000";"Kmeans";"5";"";""
"211";"25";"mlp";"0.5";"0.483505747126437";"94.7810437912417";"12001";"17001";"5000";"Kmeans";"2";"";""
"212";"26";"mlp";"0.5";"0.4776";"94.001199760048";"12501";"17501";"5000";"Kmeans";"2";"";""
"213";"27";"mlp";"0.5";"0.480096153846154";"93.7612477504499";"13001";"18001";"5000";"Kmeans";"5";"";""
"214";"28";"mlp";"0.5";"0.49375";"93.2813437312538";"13501";"18501";"5000";"Kmeans";"2";"";""
"215";"29";"mlp";"0.5";"0.46016393442623";"92.6814637072585";"14001";"19001";"5000";"Kmeans";"3";"";""
"216";"30";"mlp";"0.5";"0.52060606060606";"92.0815836832633";"14501";"19501";"5000";"Kmeans";"2";"";""
